dt,PCP,POP,PTY,REH,SKY,SNO,TMN,TMP,TMX,UUU,VEC,VVV,WAV,WSD
2025-09-02 04:00:00+09:00,,0.0,0.0,90.0,1.0,,,22.0,,-0.4,90.0,0.0,-999.0,0.5
2025-09-02 05:00:00+09:00,,0.0,0.0,90.0,1.0,,,22.0,,-0.7,97.0,0.1,-999.0,0.8
2025-09-02 06:00:00+09:00,,0.0,0.0,95.0,1.0,,22.0,22.0,,-0.8,77.0,-0.2,-999.0,0.9
2025-09-02 07:00:00+09:00,,0.0,0.0,90.0,1.0,,,22.0,,-0.9,79.0,-0.2,-999.0,1.0
2025-09-02 08:00:00+09:00,,0.0,0.0,80.0,1.0,,,24.0,,-0.8,52.0,-0.7,-999.0,1.1
2025-09-02 09:00:00+09:00,,0.0,0.0,70.0,1.0,,,26.0,,-0.8,72.0,-0.3,-999.0,0.9
2025-09-02 10:00:00+09:00,,20.0,0.0,65.0,3.0,,,27.0,,-0.6,90.0,0.0,-999.0,0.7
2025-09-02 11:00:00+09:00,,20.0,0.0,55.0,3.0,,,28.0,,-0.3,117.0,0.2,-999.0,0.4
2025-09-02 12:00:00+09:00,,0.0,0.0,55.0,1.0,,,29.0,,-0.5,117.0,0.3,-999.0,0.7
2025-09-02 13:00:00+09:00,,20.0,0.0,45.0,3.0,,,30.0,,-0.3,104.0,0.1,-999.0,0.4
2025-09-02 14:00:00+09:00,,20.0,0.0,50.0,3.0,,,31.0,,-0.1,16.0,-0.7,-999.0,0.7
2025-09-02 15:00:00+09:00,,0.0,0.0,50.0,1.0,,,32.0,34.0,-0.3,16.0,-1.4,-999.0,1.5
2025-09-02 16:00:00+09:00,,0.0,0.0,45.0,1.0,,,32.0,,-0.9,36.0,-1.4,-999.0,1.7
2025-09-02 17:00:00+09:00,,0.0,0.0,45.0,1.0,,,31.0,,-1.4,54.0,-1.1,-999.0,1.9
2025-09-02 18:00:00+09:00,,0.0,0.0,50.0,1.0,,,30.0,,-1.4,65.0,-0.7,-999.0,1.7
2025-09-02 19:00:00+09:00,,0.0,0.0,55.0,1.0,,,28.0,,-0.7,53.0,-0.6,-999.0,1.0
2025-09-02 20:00:00+09:00,,0.0,0.0,65.0,1.0,,,27.0,,-0.7,49.0,-0.7,-999.0,1.1
2025-09-02 21:00:00+09:00,,0.0,0.0,70.0,1.0,,,27.0,,-1.5,66.0,-0.7,-999.0,1.7
2025-09-02 22:00:00+09:00,,0.0,0.0,75.0,1.0,,,26.0,,-2.1,68.0,-0.9,-999.0,2.4
2025-09-02 23:00:00+09:00,,0.0,0.0,75.0,1.0,,,25.0,,-2.3,74.0,-0.7,-999.0,2.5
2025-09-03 00:00:00+09:00,,0.0,0.0,75.0,1.0,,,25.0,,-2.4,79.0,-0.5,-999.0,2.5
2025-09-03 03:00:00+09:00,0.0,0.0,0.0,80.0,1.0,0.0,,24.0,,-1.5,90.0,0.0,-999.0,1.0
2025-09-03 06:00:00+09:00,0.0,0.0,0.0,90.0,1.0,0.0,24.0,24.0,,-1.1,63.0,-0.6,-999.0,1.0
2025-09-03 09:00:00+09:00,0.0,0.0,0.0,60.0,1.0,0.0,,27.0,,-2.4,92.0,0.1,-999.0,1.0
2025-09-03 12:00:00+09:00,0.0,0.0,0.0,45.0,1.0,0.0,,31.0,,-2.5,105.0,0.7,-999.0,1.0
2025-09-03 15:00:00+09:00,0.0,0.0,0.0,40.0,1.0,0.0,,32.0,34.0,-2.5,120.0,1.5,-999.0,1.0
2025-09-03 18:00:00+09:00,0.0,0.0,0.0,55.0,1.0,0.0,,30.0,,-1.9,114.0,0.9,-999.0,1.0
2025-09-03 21:00:00+09:00,0.0,10.0,0.0,65.0,1.0,0.0,,27.0,,-0.5,124.0,0.4,-999.0,1.0
2025-09-04 00:00:00+09:00,0.0,0.0,0.0,75.0,1.0,0.0,,25.0,,-1.3,117.0,0.7,-999.0,1.0
