dt,PCP,POP,PTY,REH,SKY,SNO,TMN,TMP,TMX,UUU,VEC,VVV,WAV,WSD
2025-09-02 12:00:00+09:00,,0.0,0.0,55.0,1.0,,,30.0,,-1.0,100.0,0.2,-999.0,1.1
2025-09-02 13:00:00+09:00,,20.0,0.0,50.0,3.0,,,31.0,,-1.0,95.0,0.1,-999.0,1.1
2025-09-02 14:00:00+09:00,,20.0,0.0,50.0,3.0,,,31.0,,-1.0,61.0,-0.6,-999.0,1.3
2025-09-02 15:00:00+09:00,,20.0,0.0,50.0,3.0,,,32.0,33.0,-1.2,55.0,-0.9,-999.0,1.6
2025-09-02 16:00:00+09:00,,20.0,0.0,45.0,3.0,,,32.0,,-1.6,65.0,-0.8,-999.0,1.9
2025-09-02 17:00:00+09:00,,20.0,0.0,45.0,3.0,,,32.0,,-1.8,70.0,-0.7,-999.0,2.0
2025-09-02 18:00:00+09:00,,0.0,0.0,50.0,1.0,,,31.0,,-1.7,87.0,-0.1,-999.0,1.8
2025-09-02 19:00:00+09:00,,0.0,0.0,55.0,1.0,,,30.0,,-1.0,80.0,-0.2,-999.0,1.1
2025-09-02 20:00:00+09:00,,0.0,0.0,65.0,1.0,,,28.0,,-0.8,96.0,0.1,-999.0,0.9
2025-09-02 21:00:00+09:00,,0.0,0.0,70.0,1.0,,,27.0,,-0.9,84.0,-0.1,-999.0,1.0
2025-09-02 22:00:00+09:00,,0.0,0.0,75.0,1.0,,,27.0,,-1.6,68.0,-0.7,-999.0,1.8
2025-09-02 23:00:00+09:00,,0.0,0.0,75.0,1.0,,,26.0,,-2.0,74.0,-0.6,-999.0,2.2
2025-09-03 00:00:00+09:00,,0.0,0.0,75.0,1.0,,,26.0,,-2.2,83.0,-0.3,-999.0,2.3
2025-09-03 03:00:00+09:00,0.0,0.0,0.0,85.0,1.0,0.0,,25.0,,-1.3,94.0,0.1,-999.0,1.0
2025-09-03 06:00:00+09:00,0.0,0.0,0.0,90.0,1.0,0.0,24.0,24.0,,-1.2,81.0,-0.2,-999.0,1.0
2025-09-03 09:00:00+09:00,0.0,0.0,0.0,65.0,1.0,0.0,,28.0,,-2.4,88.0,-0.1,-999.0,1.0
2025-09-03 12:00:00+09:00,0.0,0.0,0.0,45.0,1.0,0.0,,31.0,,-2.7,94.0,0.2,-999.0,1.0
2025-09-03 15:00:00+09:00,0.0,0.0,0.0,45.0,1.0,0.0,,32.0,34.0,-2.7,106.0,0.8,-999.0,1.0
2025-09-03 18:00:00+09:00,0.0,0.0,0.0,55.0,1.0,0.0,,31.0,,-1.8,99.0,0.3,-999.0,1.0
2025-09-03 21:00:00+09:00,0.0,10.0,0.0,70.0,1.0,0.0,,28.0,,-0.6,120.0,0.4,-999.0,1.0
2025-09-04 00:00:00+09:00,0.0,0.0,0.0,75.0,1.0,0.0,,26.0,,-1.2,130.0,1.1,-999.0,1.0
